dt,dt_iso,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description,Data,Hora,Normal (kWh),Horario Economico (kWh),Autoconsumo (kWh)
1678086000.0,2023-03-06 07:00:00+00:00,local,10.68,10.26,10.1,10.7,1012.0,1011.8,988.5,94,3.05,,100.0,overcast clouds,2023-03-06,7,0.0,1.144,0.016
1678089600.0,2023-03-06 08:00:00+00:00,local,10.75,10.34,10.66,11.72,1012.0,1011.9,988.7,94,3.32,,99.0,light rain,2023-03-06,8,0.36,0.0,0.17
1678093200.0,2023-03-06 09:00:00+00:00,local,11.83,11.52,10.66,12.72,1012.0,1012.3,989.1,94,3.32,,99.0,light rain,2023-03-06,9,0.127,0.0,0.158
1678096800.0,2023-03-06 10:00:00+00:00,local,11.84,11.53,10.26,14.23,1012.0,1012.2,989.1,94,3.32,,99.0,light rain,2023-03-06,10,0.209,0.0,0.137
1678100400.0,2023-03-06 11:00:00+00:00,local,12.45,12.21,12.32,14.79,1012.0,1012.2,989.1,94,4.18,,100.0,overcast clouds,2023-03-06,11,0.6,0.0,0.203
1678104000.0,2023-03-06 12:00:00+00:00,local,13.04,12.85,12.88,14.79,1012.0,1011.8,988.7,94,4.18,,100.0,overcast clouds,2023-03-06,12,1.025,0.0,0.42
1678107600.0,2023-03-06 13:00:00+00:00,local,14.05,13.97,13.43,14.72,1012.0,1011.2,988.2,94,4.18,,100.0,overcast clouds,2023-03-06,13,0.08,0.0,0.197
1678111200.0,2023-03-06 14:00:00+00:00,local,14.03,13.92,13.43,15.26,1010.0,1010.7,987.7,93,2.4,,100.0,light rain,2023-03-06,14,0.074,0.0,0.219
1678114800.0,2023-03-06 15:00:00+00:00,local,14.07,13.96,13.43,15.26,1010.0,1009.9,986.9,93,2.4,,100.0,light rain,2023-03-06,15,0.078,0.0,0.204
1678118400.0,2023-03-06 16:00:00+00:00,local,14.08,13.97,13.43,15.26,1010.0,1009.3,986.3,93,2.4,,100.0,light rain,2023-03-06,16,0.216,0.0,0.085
1678122000.0,2023-03-06 17:00:00+00:00,local,14.06,13.95,13.43,14.72,1008.0,1009.0,986.0,93,1.56,,100.0,overcast clouds,2023-03-06,17,0.308,0.0,0.03
1678125600.0,2023-03-06 18:00:00+00:00,local,13.49,13.3,13.34,13.72,1008.0,1008.7,985.7,92,1.56,,100.0,overcast clouds,2023-03-06,18,0.635,0.0,0.0
1678129200.0,2023-03-06 19:00:00+00:00,local,12.93,12.71,12.79,13.12,1008.0,1008.5,985.5,93,1.56,,100.0,overcast clouds,2023-03-06,19,1.323,0.0,0.0
1678132800.0,2023-03-06 20:00:00+00:00,local,12.93,12.71,12.79,13.12,1008.0,1008.5,985.5,93,2.8,,100.0,light rain,2023-03-06,20,1.263,0.0,0.0
1678136400.0,2023-03-06 21:00:00+00:00,local,12.93,12.73,12.57,12.93,1008.0,1008.6,985.6,94,2.8,,100.0,light rain,2023-03-06,21,0.588,0.0,0.0
1678140000.0,2023-03-06 22:00:00+00:00,local,12.91,12.71,12.23,12.93,1008.0,1008.5,985.5,94,2.8,,100.0,light rain,2023-03-06,22,0.0,0.529,0.0
1678143600.0,2023-03-06 23:00:00+00:00,local,12.9,12.7,11.68,12.93,1010.0,1008.3,985.3,94,5.38,,100.0,light rain,2023-03-06,23,0.0,0.562,0.0
1678147200.0,2023-03-07 00:00:00+00:00,local,12.38,12.13,12.32,12.72,1010.0,1008.4,985.4,94,5.38,,100.0,light rain,2023-03-07,0,0.0,0.532,0.0
1678150800.0,2023-03-07 01:00:00+00:00,local,11.86,11.56,11.12,12.72,1010.0,1008.5,985.5,94,5.38,,100.0,light rain,2023-03-07,1,0.0,0.301,0.0
1678154400.0,2023-03-07 02:00:00+00:00,local,11.82,11.51,11.68,12.01,1010.0,1009.0,985.9,94,3.56,,96.0,light rain,2023-03-07,2,0.0,0.283,0.0
1678158000.0,2023-03-07 03:00:00+00:00,local,11.3,10.94,11.26,12.01,1010.0,1009.1,986.0,94,3.56,,96.0,light rain,2023-03-07,3,0.0,0.306,0.0
1678161600.0,2023-03-07 04:00:00+00:00,local,11.34,11.01,11.26,12.72,1010.0,1009.2,986.1,95,3.56,,96.0,light rain,2023-03-07,4,0.0,0.314,0.0
1678165200.0,2023-03-07 05:00:00+00:00,local,11.34,10.98,11.26,12.72,1011.0,1009.7,986.6,94,2.38,,38.0,light rain,2023-03-07,5,0.0,0.321,0.0
1678168800.0,2023-03-07 06:00:00+00:00,local,10.83,10.42,10.7,12.72,1011.0,1010.1,986.9,94,2.38,,38.0,light rain,2023-03-07,6,0.0,0.302,0.0
1678172400.0,2023-03-07 07:00:00+00:00,local,11.29,10.93,10.9,11.77,1011.0,1010.6,987.4,94,2.38,,38.0,light rain,2023-03-07,7,0.0,0.882,0.012
1678176000.0,2023-03-07 08:00:00+00:00,local,11.26,10.92,10.9,11.26,1012.0,1011.1,987.9,95,3.11,,79.0,light rain,2023-03-07,8,0.109,0.0,0.161
1678179600.0,2023-03-07 09:00:00+00:00,local,11.41,11.06,11.26,13.72,1012.0,1011.8,988.7,94,3.11,,79.0,light rain,2023-03-07,9,1.216,0.0,0.449
1678183200.0,2023-03-07 10:00:00+00:00,local,12.38,12.15,12.23,13.04,1012.0,1011.9,988.9,95,3.11,,79.0,light rain,2023-03-07,10,0.791,0.0,0.384
1678186800.0,2023-03-07 11:00:00+00:00,local,12.41,12.13,12.37,13.6,1012.0,1012.1,989.1,93,4.86,,100.0,light rain,2023-03-07,11,0.013,0.0,0.265
1678190400.0,2023-03-07 12:00:00+00:00,local,13.11,12.93,12.93,15.72,1012.0,1012.6,989.7,94,4.86,,100.0,light rain,2023-03-07,12,0.0,0.0,0.291
1678194000.0,2023-03-07 13:00:00+00:00,local,14.56,14.32,13.6,14.72,1012.0,1012.5,989.6,86,4.86,,100.0,light rain,2023-03-07,13,0.0,0.0,0.297
1678197600.0,2023-03-07 14:00:00+00:00,local,14.33,14.06,13.9,15.34,1011.0,1011.6,988.7,86,5.67,,96.0,light rain,2023-03-07,14,0.007,0.0,0.276
1678201200.0,2023-03-07 15:00:00+00:00,local,14.56,14.19,13.72,15.34,1011.0,1011.5,988.7,81,5.67,,96.0,light rain,2023-03-07,15,0.068,0.0,0.205
1678204800.0,2023-03-07 16:00:00+00:00,local,14.59,14.17,13.99,15.26,1011.0,1011.3,988.4,79,5.67,,96.0,light rain,2023-03-07,16,0.087,0.0,0.202
1678208400.0,2023-03-07 17:00:00+00:00,local,14.62,14.17,13.68,15.82,1011.0,1011.3,988.4,78,4.31,,98.0,overcast clouds,2023-03-07,17,0.287,0.0,0.044
1678212000.0,2023-03-07 18:00:00+00:00,local,14.06,13.64,13.12,15.26,1011.0,1011.1,988.1,81,4.31,,98.0,overcast clouds,2023-03-07,18,1.181,0.0,0.0
1678215600.0,2023-03-07 19:00:00+00:00,local,14.03,13.58,13.72,14.04,1011.0,1010.9,987.9,80,4.31,,98.0,overcast clouds,2023-03-07,19,2.412,0.0,0.0
1678219200.0,2023-03-07 20:00:00+00:00,local,14.05,13.57,13.12,14.72,1011.0,1011.3,988.3,79,3.91,,80.0,broken clouds,2023-03-07,20,0.747,0.0,0.0
1678222800.0,2023-03-07 21:00:00+00:00,local,13.47,13.01,12.79,13.48,1011.0,1011.0,988.0,82,3.91,,80.0,broken clouds,2023-03-07,21,1.643,0.0,0.0
1678226400.0,2023-03-07 22:00:00+00:00,local,12.98,12.63,12.23,13.72,1011.0,1010.6,987.6,88,3.91,,80.0,broken clouds,2023-03-07,22,0.0,1.05,0.0
1678230000.0,2023-03-07 23:00:00+00:00,local,12.98,12.74,12.93,13.72,1010.0,1010.0,987.0,92,4.98,,100.0,light rain,2023-03-07,23,0.0,0.588,0.0
1678233600.0,2023-03-08 00:00:00+00:00,local,14.01,13.92,13.43,14.23,1010.0,1009.7,986.8,94,4.98,,100.0,light rain,2023-03-08,0,0.0,0.466,0.0
1678237200.0,2023-03-08 01:00:00+00:00,local,14.51,14.47,13.34,14.79,1010.0,1009.5,986.6,94,4.98,,100.0,light rain,2023-03-08,1,0.0,0.415,0.0
1678240800.0,2023-03-08 02:00:00+00:00,local,14.0,13.91,13.34,14.23,1010.0,1009.5,986.6,94,6.19,,90.0,light rain,2023-03-08,2,0.0,0.358,0.0
1678244400.0,2023-03-08 03:00:00+00:00,local,14.0,13.91,13.34,14.79,1010.0,1009.5,986.5,94,6.19,,90.0,light rain,2023-03-08,3,0.0,0.335,0.0
1678248000.0,2023-03-08 04:00:00+00:00,local,13.99,13.9,12.88,14.79,1010.0,1009.0,986.0,94,6.19,,90.0,light rain,2023-03-08,4,0.0,0.284,0.0
1678251600.0,2023-03-08 05:00:00+00:00,local,14.0,13.91,13.34,14.79,1009.0,1008.6,985.6,94,6.31,,100.0,light rain,2023-03-08,5,0.0,0.305,0.0
1678255200.0,2023-03-08 06:00:00+00:00,local,14.01,13.92,13.43,14.79,1009.0,1008.3,985.4,94,6.31,,100.0,light rain,2023-03-08,6,0.0,0.31,0.0
1678258800.0,2023-03-08 07:00:00+00:00,local,14.51,14.47,13.43,14.79,1009.0,1008.5,985.6,94,6.31,,100.0,light rain,2023-03-08,7,0.0,1.189,0.0
1678262400.0,2023-03-08 08:00:00+00:00,local,14.56,14.53,13.43,14.79,1009.0,1008.1,985.2,94,7.3,,100.0,moderate rain,2023-03-08,8,1.408,0.0,0.005
1678266000.0,2023-03-08 09:00:00+00:00,local,15.07,15.09,13.43,15.34,1009.0,1008.4,985.5,94,7.3,,100.0,moderate rain,2023-03-08,9,0.328,0.0,0.017
1678269600.0,2023-03-08 10:00:00+00:00,local,14.58,14.55,13.99,15.34,1009.0,1008.7,985.8,94,7.3,,100.0,moderate rain,2023-03-08,10,0.287,0.0,0.048
1678273200.0,2023-03-08 11:00:00+00:00,local,15.09,15.11,13.9,15.9,1010.0,1008.9,986.0,94,8.07,,100.0,light rain,2023-03-08,11,0.212,0.0,0.084
1678276800.0,2023-03-08 12:00:00+00:00,local,15.11,15.13,13.99,16.45,1010.0,1009.0,986.1,94,8.07,,100.0,light rain,2023-03-08,12,0.193,0.0,0.161
1678280400.0,2023-03-08 13:00:00+00:00,local,15.6,15.67,13.99,17.57,1010.0,1009.5,986.6,94,8.07,,100.0,light rain,2023-03-08,13,0.154,0.0,0.16
1678284000.0,2023-03-08 14:00:00+00:00,local,15.12,15.14,13.9,15.15,1011.0,1009.6,986.7,94,6.8,,100.0,light rain,2023-03-08,14,0.09,0.0,0.194
1678287600.0,2023-03-08 15:00:00+00:00,local,15.09,15.11,13.9,16.45,1011.0,1009.8,986.9,94,6.8,,100.0,light rain,2023-03-08,15,0.21,0.0,0.193
1678291200.0,2023-03-08 16:00:00+00:00,local,15.09,15.11,13.9,15.9,1011.0,1010.0,987.1,94,6.8,,100.0,light rain,2023-03-08,16,1.009,0.0,0.077
1678294800.0,2023-03-08 17:00:00+00:00,local,15.09,15.11,13.99,15.34,1011.0,1010.0,987.1,94,5.84,,100.0,light rain,2023-03-08,17,0.334,0.0,0.024
1678298400.0,2023-03-08 18:00:00+00:00,local,15.09,15.11,13.99,15.15,1011.0,1010.2,987.3,94,5.84,,100.0,light rain,2023-03-08,18,0.449,0.0,0.0
1678302000.0,2023-03-08 19:00:00+00:00,local,14.58,14.55,13.99,14.72,1011.0,1010.6,987.6,94,5.84,,100.0,light rain,2023-03-08,19,2.179,0.0,0.0
1678305600.0,2023-03-08 20:00:00+00:00,local,14.57,14.54,13.9,14.72,1012.0,1011.2,988.2,94,4.96,,100.0,light rain,2023-03-08,20,0.879,0.0,0.0
1678309200.0,2023-03-08 21:00:00+00:00,local,14.58,14.55,13.99,14.72,1012.0,1011.4,988.4,94,4.96,,100.0,light rain,2023-03-08,21,0.637,0.0,0.0
1678312800.0,2023-03-08 22:00:00+00:00,local,14.57,14.54,13.68,14.72,1012.0,1011.5,988.5,94,4.96,,100.0,light rain,2023-03-08,22,0.0,0.765,0.0
1678316400.0,2023-03-08 23:00:00+00:00,local,14.57,14.54,13.68,14.72,1012.0,1011.4,988.4,94,4.43,,100.0,light rain,2023-03-08,23,0.0,0.784,0.0
1678320000.0,2023-03-09 00:00:00+00:00,local,14.04,13.95,13.68,14.04,1012.0,1011.1,988.1,94,4.43,,100.0,light rain,2023-03-09,0,0.0,0.731,0.0
1678323600.0,2023-03-09 01:00:00+00:00,local,13.5,13.36,13.12,13.99,1012.0,1011.1,988.1,94,4.43,,100.0,light rain,2023-03-09,1,0.0,0.69,0.0
1678327200.0,2023-03-09 02:00:00+00:00,local,13.49,13.35,13.12,13.72,1011.0,1011.0,988.0,94,3.91,,100.0,light rain,2023-03-09,2,0.0,0.619,0.0
1678330800.0,2023-03-09 03:00:00+00:00,local,13.55,13.44,12.79,13.72,1011.0,1010.8,987.8,95,3.91,,100.0,light rain,2023-03-09,3,0.0,0.481,0.0
1678334400.0,2023-03-09 04:00:00+00:00,local,13.49,13.35,13.43,13.72,1011.0,1010.6,987.5,94,3.91,,100.0,light rain,2023-03-09,4,0.0,0.452,0.0
1678338000.0,2023-03-09 05:00:00+00:00,local,13.55,13.39,12.79,13.72,1011.0,1010.5,987.4,93,4.79,,100.0,light rain,2023-03-09,5,0.0,0.459,0.0
1678341600.0,2023-03-09 06:00:00+00:00,local,12.93,12.73,12.79,13.12,1011.0,1010.3,987.3,94,4.79,,100.0,light rain,2023-03-09,6,0.0,0.466,0.0
1678345200.0,2023-03-09 07:00:00+00:00,local,12.97,12.78,12.88,13.72,1011.0,1010.6,987.5,94,4.79,,100.0,light rain,2023-03-09,7,0.0,1.001,0.0
1678348800.0,2023-03-09 08:00:00+00:00,local,13.49,13.32,13.34,13.72,1013.0,1010.7,987.6,93,6.54,,71.0,light rain,2023-03-09,8,1.355,0.0,0.023
1678352400.0,2023-03-09 09:00:00+00:00,local,13.49,13.3,13.12,13.9,1013.0,1011.6,988.5,92,6.54,,71.0,light rain,2023-03-09,9,0.231,0.0,0.0
1678356000.0,2023-03-09 10:00:00+00:00,local,14.05,13.97,13.34,14.72,1013.0,1012.0,988.9,94,6.54,,71.0,light rain,2023-03-09,10,0.159,0.0,0.067
1678359600.0,2023-03-09 11:00:00+00:00,local,14.36,14.15,12.57,14.72,1015.0,1013.0,990.0,88,6.66,,33.0,light rain,2023-03-09,11,1.337,0.0,0.287
1678363200.0,2023-03-09 12:00:00+00:00,local,12.03,11.74,11.82,14.72,1015.0,1013.7,990.8,94,6.66,,33.0,light rain,2023-03-09,12,0.631,0.0,0.258
1678366800.0,2023-03-09 13:00:00+00:00,local,14.14,14.06,14.04,15.72,1015.0,1014.2,991.3,94,6.66,,33.0,light rain,2023-03-09,13,0.0,0.0,0.236
1678370400.0,2023-03-09 14:00:00+00:00,local,14.69,14.64,14.23,16.72,1016.0,1015.0,992.1,93,6.94,,18.0,light rain,2023-03-09,14,0.0,0.0,0.273
1678374000.0,2023-03-09 15:00:00+00:00,local,14.72,14.62,13.68,16.72,1016.0,1015.4,992.5,91,6.94,,18.0,light rain,2023-03-09,15,0.547,0.0,0.328
1678377600.0,2023-03-09 16:00:00+00:00,local,15.7,15.6,14.23,15.72,1016.0,1015.7,992.7,87,6.94,,18.0,light rain,2023-03-09,16,0.128,0.0,0.163
1678381200.0,2023-03-09 17:00:00+00:00,local,15.17,15.04,14.23,15.72,1018.0,1016.9,993.8,88,5.23,,87.0,light rain,2023-03-09,17,0.272,0.0,0.073
1678384800.0,2023-03-09 18:00:00+00:00,local,14.61,14.48,13.12,15.1,1018.0,1017.2,994.1,90,5.23,,87.0,light rain,2023-03-09,18,0.528,0.0,0.001
1678388400.0,2023-03-09 19:00:00+00:00,local,14.08,13.92,13.12,14.72,1018.0,1017.7,994.6,91,5.23,,87.0,light rain,2023-03-09,19,0.507,0.0,0.0
1678392000.0,2023-03-09 20:00:00+00:00,local,14.04,13.93,13.72,14.54,1020.0,1018.1,995.0,93,3.73,,97.0,light rain,2023-03-09,20,0.596,0.0,0.0
1678395600.0,2023-03-09 21:00:00+00:00,local,13.5,13.33,12.57,13.99,1020.0,1018.9,995.7,93,3.73,,97.0,light rain,2023-03-09,21,0.846,0.0,0.0
1678399200.0,2023-03-09 22:00:00+00:00,local,13.5,13.36,12.57,13.99,1020.0,1019.3,996.1,94,3.73,,97.0,light rain,2023-03-09,22,0.0,0.833,0.0
1678402800.0,2023-03-09 23:00:00+00:00,local,13.5,13.36,13.12,13.99,1021.0,1019.7,996.5,94,2.87,,76.0,light rain,2023-03-09,23,0.0,0.636,0.0
1678406400.0,2023-03-10 00:00:00+00:00,local,13.49,13.35,13.12,13.72,1021.0,1020.2,997.0,94,2.87,,76.0,light rain,2023-03-10,0,0.0,0.816,0.0
1678410000.0,2023-03-10 01:00:00+00:00,local,12.98,12.79,12.93,13.72,1021.0,1020.5,997.2,94,2.87,,76.0,light rain,2023-03-10,1,0.0,0.534,0.0
1678413600.0,2023-03-10 02:00:00+00:00,local,12.98,12.79,12.79,13.72,1021.0,1020.5,997.2,94,2.45,,84.0,light rain,2023-03-10,2,0.0,0.486,0.0
1678417200.0,2023-03-10 03:00:00+00:00,local,12.98,12.79,12.79,13.72,1021.0,1020.5,997.2,94,2.45,,84.0,light rain,2023-03-10,3,0.0,0.303,0.0
1678420800.0,2023-03-10 04:00:00+00:00,local,12.98,12.79,12.79,13.72,1021.0,1020.5,997.2,94,2.45,,84.0,light rain,2023-03-10,4,0.0,0.26,0.0
1678424400.0,2023-03-10 05:00:00+00:00,local,12.98,12.81,12.23,13.72,1022.0,1020.6,997.3,95,2.5,,75.0,light rain,2023-03-10,5,0.0,0.245,0.0
1678428000.0,2023-03-10 06:00:00+00:00,local,12.98,12.81,12.01,13.72,1022.0,1020.9,997.6,95,2.5,,75.0,light rain,2023-03-10,6,0.0,0.237,0.0
1678431600.0,2023-03-10 07:00:00+00:00,local,12.46,12.22,12.37,13.72,1022.0,1021.5,998.2,94,2.5,,75.0,light rain,2023-03-10,7,0.0,0.965,0.011
1678435200.0,2023-03-10 08:00:00+00:00,local,12.98,12.81,12.79,13.72,1023.0,1021.8,998.5,95,4.42,,99.0,light rain,2023-03-10,8,0.234,0.0,0.077
1678438800.0,2023-03-10 09:00:00+00:00,local,13.53,13.39,13.34,14.72,1023.0,1022.6,999.4,94,4.42,,99.0,light rain,2023-03-10,9,0.222,0.0,0.224
1678442400.0,2023-03-10 10:00:00+00:00,local,14.59,14.56,14.45,14.79,1023.0,1023.4,1000.2,94,4.42,,99.0,light rain,2023-03-10,10,1.14,0.0,0.188
1678446000.0,2023-03-10 11:00:00+00:00,local,14.64,14.59,14.45,15.72,1024.0,1023.6,1000.4,93,5.42,,99.0,overcast clouds,2023-03-10,11,0.863,0.0,0.266
1678449600.0,2023-03-10 12:00:00+00:00,local,15.19,15.19,15.01,15.9,1024.0,1024.4,1001.2,93,5.42,,99.0,overcast clouds,2023-03-10,12,0.009,0.0,0.351
1678453200.0,2023-03-10 13:00:00+00:00,local,15.7,15.68,15.01,15.72,1024.0,1024.3,1001.2,90,5.42,,99.0,overcast clouds,2023-03-10,13,0.006,0.0,0.32
1678456800.0,2023-03-10 14:00:00+00:00,local,15.7,15.55,15.01,15.72,1023.0,1024.1,1001.0,85,5.43,,100.0,overcast clouds,2023-03-10,14,0.164,0.0,0.248
1678460400.0,2023-03-10 15:00:00+00:00,local,15.7,15.57,15.01,16.45,1023.0,1024.1,1001.0,86,5.43,,100.0,overcast clouds,2023-03-10,15,0.213,0.0,0.209
1678464000.0,2023-03-10 16:00:00+00:00,local,15.6,15.41,13.72,16.45,1023.0,1024.1,1001.0,84,5.43,,100.0,overcast clouds,2023-03-10,16,0.122,0.0,0.144
1678467600.0,2023-03-10 17:00:00+00:00,local,14.56,14.47,13.34,15.9,1023.0,1023.8,1000.6,92,3.86,,100.0,overcast clouds,2023-03-10,17,0.218,0.0,0.049
1678471200.0,2023-03-10 18:00:00+00:00,local,14.05,13.94,13.72,15.34,1023.0,1023.5,1000.3,93,3.86,,100.0,overcast clouds,2023-03-10,18,0.377,0.0,0.0
1678474800.0,2023-03-10 19:00:00+00:00,local,14.04,13.95,13.34,14.79,1023.0,1023.6,1000.4,94,3.86,,100.0,overcast clouds,2023-03-10,19,0.576,0.0,0.0
1678478400.0,2023-03-10 20:00:00+00:00,local,14.04,13.95,13.34,14.54,1024.0,1024.1,1000.9,94,3.53,,100.0,overcast clouds,2023-03-10,20,0.495,0.0,0.0
1678482000.0,2023-03-10 21:00:00+00:00,local,14.54,14.5,13.34,14.59,1024.0,1024.3,1001.1,94,3.53,,100.0,overcast clouds,2023-03-10,21,0.497,0.0,0.0
1678485600.0,2023-03-10 22:00:00+00:00,local,14.54,14.5,13.72,14.59,1024.0,1024.4,1001.2,94,3.53,,100.0,overcast clouds,2023-03-10,22,0.0,0.564,0.0
1678489200.0,2023-03-10 23:00:00+00:00,local,14.54,14.5,13.72,14.59,1024.0,1024.0,1000.8,94,3.37,,100.0,light rain,2023-03-10,23,0.0,0.577,0.0
1678492800.0,2023-03-11 00:00:00+00:00,local,14.59,14.56,14.54,14.79,1024.0,1023.9,1000.7,94,3.37,,100.0,light rain,2023-03-11,0,0.0,0.543,0.0
1678496400.0,2023-03-11 01:00:00+00:00,local,15.11,15.13,14.45,15.34,1024.0,1023.8,1000.6,94,3.37,,100.0,light rain,2023-03-11,1,0.0,0.283,0.0
1678500000.0,2023-03-11 02:00:00+00:00,local,15.11,15.13,14.45,15.15,1024.0,1023.8,1000.6,94,2.87,,98.0,light rain,2023-03-11,2,0.0,0.368,0.0
1678503600.0,2023-03-11 03:00:00+00:00,local,14.59,14.59,14.54,14.79,1024.0,1023.9,1000.6,95,2.87,,98.0,light rain,2023-03-11,3,0.0,0.299,0.0
1678507200.0,2023-03-11 04:00:00+00:00,local,14.59,14.56,13.9,14.72,1024.0,1023.4,1000.1,94,2.87,,98.0,light rain,2023-03-11,4,0.0,0.242,0.0
1678510800.0,2023-03-11 05:00:00+00:00,local,14.59,14.59,13.9,14.72,1024.0,1023.3,1000.0,95,2.56,,84.0,light rain,2023-03-11,5,0.0,0.255,0.0
1678514400.0,2023-03-11 06:00:00+00:00,local,14.59,14.59,13.9,14.72,1024.0,1023.4,1000.1,95,2.56,,84.0,light rain,2023-03-11,6,0.0,0.246,0.0
1678518000.0,2023-03-11 07:00:00+00:00,local,14.59,14.59,14.23,14.72,1024.0,1023.4,1000.1,95,2.56,,84.0,light rain,2023-03-11,7,0.0,0.239,0.002
1678521600.0,2023-03-11 08:00:00+00:00,local,14.59,14.56,14.45,14.79,1024.0,1023.6,1000.3,94,2.78,,99.0,light rain,2023-03-11,8,0.714,0.0,0.161
1678525200.0,2023-03-11 09:00:00+00:00,local,15.11,15.13,14.54,15.15,1024.0,1023.7,1000.5,94,2.78,,99.0,light rain,2023-03-11,9,0.92,0.0,0.189
1678528800.0,2023-03-11 10:00:00+00:00,local,15.18,15.21,14.79,15.72,1024.0,1024.1,1000.9,94,2.78,,99.0,light rain,2023-03-11,10,0.102,0.0,0.2
1678532400.0,2023-03-11 11:00:00+00:00,local,15.2,15.23,15.15,16.12,1025.0,1024.7,1001.4,94,3.42,,100.0,overcast clouds,2023-03-11,11,0.013,0.0,0.25
1678536000.0,2023-03-11 12:00:00+00:00,local,15.19,15.22,15.15,15.9,1025.0,1024.4,1001.3,94,3.42,,100.0,overcast clouds,2023-03-11,12,0.0,0.0,0.259
1678539600.0,2023-03-11 13:00:00+00:00,local,15.7,15.75,15.57,15.9,1025.0,1024.4,1001.3,93,3.42,,100.0,overcast clouds,2023-03-11,13,0.015,0.0,0.261
1678543200.0,2023-03-11 14:00:00+00:00,local,16.23,16.23,15.57,16.26,1024.0,1023.9,1000.8,89,4.01,,100.0,light rain,2023-03-11,14,0.363,0.0,0.339
1678546800.0,2023-03-11 15:00:00+00:00,local,16.74,16.66,15.34,16.82,1024.0,1023.6,1000.6,84,4.01,,100.0,light rain,2023-03-11,15,0.163,0.0,0.264
1678550400.0,2023-03-11 16:00:00+00:00,local,16.74,16.69,15.34,16.82,1024.0,1023.8,1000.7,85,4.01,,100.0,light rain,2023-03-11,16,1.738,0.0,0.162
1678554000.0,2023-03-11 17:00:00+00:00,local,16.23,16.18,14.79,16.26,1024.0,1023.9,1000.8,87,1.84,,99.0,overcast clouds,2023-03-11,17,0.476,0.0,0.018
1678557600.0,2023-03-11 18:00:00+00:00,local,15.65,15.62,14.72,15.7,1024.0,1024.0,1000.9,90,1.84,,99.0,overcast clouds,2023-03-11,18,0.394,0.0,0.0
1678561200.0,2023-03-11 19:00:00+00:00,local,15.65,15.65,14.72,15.7,1024.0,1024.6,1001.4,91,1.84,,99.0,overcast clouds,2023-03-11,19,0.485,0.0,0.0
1678564800.0,2023-03-11 20:00:00+00:00,local,15.14,15.11,14.45,15.66,1025.0,1025.3,1002.0,92,1.69,,100.0,overcast clouds,2023-03-11,20,0.467,0.0,0.0
1678568400.0,2023-03-11 21:00:00+00:00,local,15.14,15.14,14.45,15.66,1025.0,1025.5,1002.2,93,1.69,,100.0,overcast clouds,2023-03-11,21,0.417,0.0,0.0
1678572000.0,2023-03-11 22:00:00+00:00,local,15.12,15.12,14.45,15.15,1025.0,1025.4,1002.1,93,1.69,,100.0,overcast clouds,2023-03-11,22,0.0,0.845,0.0
1678575600.0,2023-03-11 23:00:00+00:00,local,14.56,14.5,13.72,15.1,1025.0,1025.3,1002.0,93,1.63,,100.0,overcast clouds,2023-03-11,23,0.0,1.893,0.0
1678579200.0,2023-03-12 00:00:00+00:00,local,13.99,13.9,12.72,14.54,1025.0,1024.4,1001.2,94,1.63,,100.0,overcast clouds,2023-03-12,0,0.0,0.56,0.0
1678582800.0,2023-03-12 01:00:00+00:00,local,13.47,13.33,12.72,14.54,1025.0,1024.4,1001.2,94,1.63,,100.0,overcast clouds,2023-03-12,1,0.0,0.546,0.0
1678586400.0,2023-03-12 02:00:00+00:00,local,13.46,13.32,12.72,14.23,1024.0,1024.3,1001.1,94,1.8,,100.0,overcast clouds,2023-03-12,2,0.0,0.548,0.0
1678590000.0,2023-03-12 03:00:00+00:00,local,13.46,13.32,12.72,13.99,1024.0,1023.6,1000.4,94,1.8,,100.0,overcast clouds,2023-03-12,3,0.0,0.555,0.0
1678593600.0,2023-03-12 04:00:00+00:00,local,13.91,13.81,11.72,14.04,1024.0,1023.0,999.8,94,1.8,,100.0,overcast clouds,2023-03-12,4,0.0,0.48,0.0
1678597200.0,2023-03-12 05:00:00+00:00,local,13.91,13.81,11.72,14.04,1023.0,1022.7,999.5,94,1.76,,100.0,overcast clouds,2023-03-12,5,0.0,0.243,0.0
1678600800.0,2023-03-12 06:00:00+00:00,local,13.94,13.84,12.23,14.04,1023.0,1022.7,999.5,94,1.76,,100.0,overcast clouds,2023-03-12,6,0.0,0.255,0.0
1678604400.0,2023-03-12 07:00:00+00:00,local,13.37,13.22,11.68,13.48,1023.0,1022.5,999.3,94,1.76,,100.0,overcast clouds,2023-03-12,7,0.0,0.145,0.108
1678608000.0,2023-03-12 08:00:00+00:00,local,13.92,13.82,12.23,14.04,1023.0,1022.4,999.2,94,1.65,,100.0,overcast clouds,2023-03-12,8,0.007,0.0,0.253
1678611600.0,2023-03-12 09:00:00+00:00,local,14.5,14.41,12.88,14.59,1023.0,1022.7,999.6,92,1.65,,100.0,overcast clouds,2023-03-12,9,0.483,0.0,0.412
1678615200.0,2023-03-12 10:00:00+00:00,local,16.64,16.55,13.99,17.01,1023.0,1022.6,999.5,84,1.65,,100.0,overcast clouds,2023-03-12,10,0.011,0.0,0.286
